effect,group,term,estimate,std.error,statistic,df,metric,model_id,formula,study_id,p.value,dataID,p.adjust
ran_pars,rarefyID:study_id,sd__year_scaled,0.16142759887508892,NA,NA,NA,CWM_bodymass_value,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,sd__(Intercept),2.509247580089395,NA,NA,NA,CWM_bodymass_value,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,cor__(Intercept).year_scaled,0.16356054537358095,NA,NA,NA,CWM_bodymass_value,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,sd__year_scaled,0.17935097664236693,NA,NA,NA,CWM_bodymass_value,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.358957337554923,NA,NA,NA,CWM_bodymass_value,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
group_slope,taxa,Birds,0.12586670547223022,0.050680860937710216,NA,5.624068319315817,CWM_bodymass_value,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,0.05023578831128527,NA,0.2752785427057592
group_slope,taxa,Mammals,-0.011803560804832525,0.08668602376844976,NA,17.303732622826963,CWM_bodymass_value,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,0.8932628389693151,NA,0.9999999999992204
contrast,taxa,Birds - Mammals,0.13767026627706275,0.10041422400323452,1.3710235541194655,12.187274711411561,CWM_bodymass_value,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,0.19508669383965668,NA,0.559064695067002
fixed,NA,(Intercept),7.755442189819046,0.7543505671467622,10.280952288738971,44.74687991860429,CWM_bodymass_value,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,year_scaled,0.0897971429800885,0.11191974400945479,0.8023351355459015,7.505874841717626,CWM_bodymass_value,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,realmTerrestrial,-2.970053665822985,0.8363534241605697,-3.5511944831265145,45.41551955085269,CWM_bodymass_value,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,year_scaled:realmTerrestrial,-0.0027356091875277372,0.12476874772779548,-0.021925435955291787,8.39186301445269,CWM_bodymass_value,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,rarefyID:study_id,sd__(Intercept),0.5272961542895898,NA,NA,NA,CWM_bodymass_value,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,0.42334329844619545,NA,NA,NA,CWM_bodymass_value,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,rarefyID:study_id,sd__year_scaled,0.16162751548061877,NA,NA,NA,CWM_bodymass_value,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,sd__(Intercept),2.2392200170308323,NA,NA,NA,CWM_bodymass_value,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,cor__(Intercept).year_scaled,0.08573183200884046,NA,NA,NA,CWM_bodymass_value,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,sd__year_scaled,0.22033331459850714,NA,NA,NA,CWM_bodymass_value,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3589005706652142,NA,NA,NA,CWM_bodymass_value,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
group_slope,realm,Marine,0.0897971429800885,0.11191974400945479,NA,7.505874841717626,CWM_bodymass_value,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,0.4470152572200521,NA,0.8137582343767064
group_slope,realm,Terrestrial,0.08706153379256076,0.055147178626112646,NA,14.362905511613043,CWM_bodymass_value,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,0.13616761777961894,NA,0.4822355372020566
contrast,realm,Marine - Terrestrial,0.0027356091875277372,0.12476874772779548,0.021925435955291787,8.39186301445269,CWM_bodymass_value,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,0.9830198503557463,NA,0.9999999999992204
fixed,NA,(Intercept),6.721267797987436,1.587105298038712,4.234922412705282,39.50293919888995,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,year_scaled,-0.20008247013428349,0.2304045932180758,-0.8683961866372486,7.112330580228123,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,climatePolar/Temperate,-2.562756359472164,2.798205188120534,-0.9158571967316972,42.412868315394796,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,climateTemperate,-1.6614806224647984,1.6276888454464693,-1.0207605876963912,39.70899406104272,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,climateTemperate/Tropical,6.498110671658032,2.772941521212015,2.3433998235988027,40.90044657787698,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,climateTropical,-0.98861857187915,1.8950692691393116,-0.5216793855393758,40.945529198103515,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,year_scaled:climatePolar/Temperate,0.3567944946900107,0.3781993438068205,0.943403262149119,9.799969077461618,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,year_scaled:climateTemperate,0.3211146836627423,0.23769409048369042,1.3509577920481615,7.3529514286936655,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,year_scaled:climateTemperate/Tropical,0.5557716837209172,0.5570201828091706,0.9977586106809326,46.23874282284788,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,year_scaled:climateTropical,0.07380885626410655,0.29455392343572157,0.2505784183866535,9.748091755388522,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,rarefyID:study_id,sd__(Intercept),0.5272526156246164,NA,NA,NA,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,0.42356990643863246,NA,NA,NA,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,rarefyID:study_id,sd__year_scaled,0.16174876044325204,NA,NA,NA,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,sd__(Intercept),2.241808932250297,NA,NA,NA,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,cor__(Intercept).year_scaled,0.17185307781945133,NA,NA,NA,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,sd__year_scaled,0.24635490982060124,NA,NA,NA,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.35886663402485514,NA,NA,NA,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
group_slope,climate,Global,-0.20008247013428349,0.2304045932180758,NA,7.112330580228123,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,0.41351768035344405,NA,0.7799135785270771
group_slope,climate,Polar/Temperate,0.1567120245557272,0.2999140995017118,NA,12.136481101058099,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,0.6107120381210259,NA,0.9187348093774437
group_slope,climate,Temperate,0.12103221352845883,0.058414074287639506,NA,13.449765367706432,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,0.05801688458448295,NA,0.2987409104635916
group_slope,climate,Temperate/Tropical,0.35568921358663375,0.5071343091142375,NA,99.70901592899448,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,0.4847053777986553,NA,0.8426496492919817
group_slope,climate,Tropical,-0.12627361387017694,0.18350950175778347,NA,18.141757253740547,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,0.5000919699918647,NA,0.8592681942021234
contrast,climate,Global - (Polar/Temperate),-0.3567944946900107,0.3781993438068205,-0.943403262149119,9.799969077461618,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,0.8734522940235034,NA,0.9999999999992204
contrast,climate,Global - Temperate,-0.3211146836627423,0.23769409048369042,-1.3509577920481615,7.3529514286936655,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,0.672102314059495,NA,0.9553016323393397
contrast,climate,Global - (Temperate/Tropical),-0.5557716837209172,0.5570201828091706,-0.9977586106809326,46.23874282284788,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,0.8550122996115231,NA,0.9999999999992204
contrast,climate,Global - Tropical,-0.07380885626410655,0.29455392343572157,-0.2505784183866535,9.748091755388522,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,0.9989668105661327,NA,0.9999999999992204
contrast,climate,(Polar/Temperate) - Temperate,0.03567981102726836,0.3055497850675149,0.11677249591055833,12.18231254941823,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,0.9999513706464134,NA,0.9999999999992204
contrast,climate,(Polar/Temperate) - (Temperate/Tropical),-0.19897718903090655,0.5891805110156798,-0.33771855197296435,45.34472653788206,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,0.9970950186314665,NA,0.9999999999992204
contrast,climate,(Polar/Temperate) - Tropical,0.28298563842590413,0.35160233832458027,0.8048457236500717,13.475354527702322,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,0.9246719174427018,NA,0.9999999999992204
contrast,climate,Temperate - (Temperate/Tropical),-0.2346570000581749,0.5104874254628187,-0.45967243922889955,95.37249581356348,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,0.9906720935928598,NA,0.9999999999992204
contrast,climate,Temperate - Tropical,0.24730582739863577,0.19258229749972297,1.284156594917513,17.626356348440666,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,0.7038218365394988,NA,0.9666376112337571
contrast,climate,(Temperate/Tropical) - Tropical,0.4819628274568107,0.5393152554083418,0.893656952262352,74.90471480977503,CWM_bodymass_value,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,0.8983882061452931,NA,0.9999999999992204
fixed,NA,(Intercept),1.0164059228154703,0.12970183899177343,7.836480428623203,42.09537665654936,CWM_diet_scav,base,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,year_scaled,0.0019092887866629094,0.06995000047324532,0.027295050375205927,32.4438103391429,CWM_diet_scav,base,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,0.9783916108239907,NA,0.9999999999992204
ran_pars,rarefyID:study_id,sd__(Intercept),0.5384511198779228,NA,NA,NA,CWM_diet_scav,base,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,-0.06459509710291694,NA,NA,NA,CWM_diet_scav,base,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,rarefyID:study_id,sd__year_scaled,0.19653755610682574,NA,NA,NA,CWM_diet_scav,base,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,sd__(Intercept),0.6712555825049743,NA,NA,NA,CWM_diet_scav,base,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,cor__(Intercept).year_scaled,-0.17520669203857392,NA,NA,NA,CWM_diet_scav,base,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,sd__year_scaled,0.3430401876969653,NA,NA,NA,CWM_diet_scav,base,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.32871241424066516,NA,NA,NA,CWM_diet_scav,base,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,(Intercept),0.9877824077673588,0.15084919875779074,6.548144875156945,36.14259447577426,CWM_diet_scav,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,year_scaled,0.04887264999481269,0.08102699497346545,0.6031650317380942,27.88383272261705,CWM_diet_scav,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,taxaMammals,0.1305327316360185,0.3030302380363487,0.430758106787881,55.03928511494329,CWM_diet_scav,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,year_scaled:taxaMammals,-0.1788840704279389,0.1580068168964285,-1.1321288153358293,37.676312522893575,CWM_diet_scav,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,rarefyID:study_id,sd__(Intercept),0.538468645036086,NA,NA,NA,CWM_diet_scav,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,-0.0644129274096498,NA,NA,NA,CWM_diet_scav,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,rarefyID:study_id,sd__year_scaled,0.19653743995362724,NA,NA,NA,CWM_diet_scav,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,sd__(Intercept),0.6792768440375356,NA,NA,NA,CWM_diet_scav,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,cor__(Intercept).year_scaled,-0.1766451297240251,NA,NA,NA,CWM_diet_scav,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,sd__year_scaled,0.33983926160788325,NA,NA,NA,CWM_diet_scav,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.32871585999117975,NA,NA,NA,CWM_diet_scav,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
group_slope,taxa,Birds,0.04887264999481269,0.08102699497346545,NA,27.88383272261705,CWM_diet_scav,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,0.5512739783959066,NA,0.8952737254662597
group_slope,taxa,Mammals,-0.13001142043312622,0.13564947575022723,NA,42.394796726997356,CWM_diet_scav,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,0.3432768956718092,NA,0.7138399035636853
contrast,taxa,Birds - Mammals,0.1788840704279389,0.1580068168964285,1.1321288153358293,37.676312522893575,CWM_diet_scav,taxa,logvalue ~ year_scaled * taxa + (year_scaled|study_id/rarefyID),NA,0.2647344259754311,NA,0.6412624989922246
fixed,NA,(Intercept),1.329292846542309,0.26849969920324895,4.950816892856408,25.827268500509298,CWM_diet_scav,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,year_scaled,-0.08688534909826844,0.16933420730661555,-0.5130998070634604,23.16125847700855,CWM_diet_scav,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,realmTerrestrial,-0.41045355809061457,0.3070485609310812,-1.3367708249339205,29.621371547706246,CWM_diet_scav,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,year_scaled:realmTerrestrial,0.1055270529652147,0.1864966333506844,0.5658389166027669,24.698385823144633,CWM_diet_scav,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,rarefyID:study_id,sd__(Intercept),0.5383083851651671,NA,NA,NA,CWM_diet_scav,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,-0.06464648950516805,NA,NA,NA,CWM_diet_scav,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,rarefyID:study_id,sd__year_scaled,0.19660416158338057,NA,NA,NA,CWM_diet_scav,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,sd__(Intercept),0.6736159915996872,NA,NA,NA,CWM_diet_scav,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,cor__(Intercept).year_scaled,-0.14601245966591558,NA,NA,NA,CWM_diet_scav,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,sd__year_scaled,0.3497417982262854,NA,NA,NA,CWM_diet_scav,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3287051090010272,NA,NA,NA,CWM_diet_scav,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
group_slope,realm,Marine,-0.08688534909826844,0.16933420730661555,NA,23.16125847700855,CWM_diet_scav,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,0.6127411202237127,NA,0.9187348093774437
group_slope,realm,Terrestrial,0.01864170386694626,0.07814678807846012,NA,34.31652329841496,CWM_diet_scav,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,0.8128754531648834,NA,0.9999999999992204
contrast,realm,Marine - Terrestrial,-0.1055270529652147,0.1864966333506844,-0.5658389166027669,24.698385823144633,CWM_diet_scav,realm,logvalue ~ year_scaled * realm + (year_scaled|study_id/rarefyID),NA,0.5766085779884073,NA,0.9027597620629311
fixed,NA,(Intercept),1.4502595948401655,0.48515976734196503,2.989241261256417,23.07046913377535,CWM_diet_scav,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,year_scaled,0.12117202309398234,0.32336947181730624,0.3747169527568786,22.39526989335995,CWM_diet_scav,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,climatePolar/Temperate,-1.4351823067164666,0.9911552949578335,-1.4479893453805575,44.69491253015087,CWM_diet_scav,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,climateTemperate,-0.4431198036824422,0.503993771888973,-0.8792168244889721,23.96661329312628,CWM_diet_scav,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,year_scaled:climatePolar/Temperate,-0.1154601329255489,0.5251191730970569,-0.21987415207977673,25.729918965654022,CWM_diet_scav,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,year_scaled:climateTemperate,-0.12597798204316515,0.332073486500803,-0.37936778202514077,22.79743321866072,CWM_diet_scav,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,rarefyID:study_id,sd__(Intercept),0.5383957624348537,NA,NA,NA,CWM_diet_scav,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,-0.06443553483664362,NA,NA,NA,CWM_diet_scav,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,rarefyID:study_id,sd__year_scaled,0.19665361445379045,NA,NA,NA,CWM_diet_scav,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,sd__(Intercept),0.6717034959386053,NA,NA,NA,CWM_diet_scav,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,cor__(Intercept).year_scaled,-0.21350809443147292,NA,NA,NA,CWM_diet_scav,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,sd__year_scaled,0.3604433796182669,NA,NA,NA,CWM_diet_scav,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.32870343627743454,NA,NA,NA,CWM_diet_scav,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
group_slope,climate,Global,0.12117202309398234,0.32336947181730624,NA,22.39526989335995,CWM_diet_scav,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,0.7113959564879864,NA,0.9721012985876275
group_slope,climate,Polar/Temperate,0.005711890168433445,0.4137418647547425,NA,27.963965133317654,CWM_diet_scav,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,0.989083225144465,NA,0.9999999999992204
group_slope,climate,Temperate,-0.004805958949182815,0.0755313519899081,NA,32.31109971648578,CWM_diet_scav,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,0.9496579245846895,NA,0.9999999999992204
contrast,climate,Global - (Polar/Temperate),0.1154601329255489,0.5251191730970569,0.21987415207977673,25.729918965654022,CWM_diet_scav,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,0.9737279708984901,NA,0.9999999999992204
contrast,climate,Global - Temperate,0.12597798204316515,0.332073486500803,0.37936778202514077,22.79743321866072,CWM_diet_scav,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,0.923996979391287,NA,0.9999999999992204
contrast,climate,(Polar/Temperate) - Temperate,0.01051784911761626,0.42057973772419793,0.025007978688011624,28.093712942870106,CWM_diet_scav,climate,logvalue ~ year_scaled * climate + (year_scaled|study_id/rarefyID),NA,0.9996552636163298,NA,0.9999999999992204
fixed,NA,(Intercept),1.0834293489403055,0.1412718063301981,7.669112309698789,37.89748211935483,CWM_diet_scav,protected_area,logvalue ~ year_scaled * protected_area + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,year_scaled,0.019363312453942842,0.07651286145862066,0.25307264798108253,29.454729554105217,CWM_diet_scav,protected_area,logvalue ~ year_scaled * protected_area + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,protected_areaTRUE,-0.42790699028355206,0.3479884507812314,-1.2296585973554701,61.78887246104299,CWM_diet_scav,protected_area,logvalue ~ year_scaled * protected_area + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,year_scaled:protected_areaTRUE,-0.1334468390904791,0.1883796667383043,-0.7083930097183073,45.32741683537192,CWM_diet_scav,protected_area,logvalue ~ year_scaled * protected_area + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,rarefyID:study_id,sd__(Intercept),0.538455985638215,NA,NA,NA,CWM_diet_scav,protected_area,logvalue ~ year_scaled * protected_area + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,-0.06472330518743975,NA,NA,NA,CWM_diet_scav,protected_area,logvalue ~ year_scaled * protected_area + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,rarefyID:study_id,sd__year_scaled,0.196577624981149,NA,NA,NA,CWM_diet_scav,protected_area,logvalue ~ year_scaled * protected_area + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,sd__(Intercept),0.6663624651678343,NA,NA,NA,CWM_diet_scav,protected_area,logvalue ~ year_scaled * protected_area + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,cor__(Intercept).year_scaled,-0.21456385923941904,NA,NA,NA,CWM_diet_scav,protected_area,logvalue ~ year_scaled * protected_area + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,study_id,sd__year_scaled,0.3425032509989521,NA,NA,NA,CWM_diet_scav,protected_area,logvalue ~ year_scaled * protected_area + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3287161143366103,NA,NA,NA,CWM_diet_scav,protected_area,logvalue ~ year_scaled * protected_area + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
group_slope,protected_area,FALSE,0.019363312453942842,0.07651286145862066,NA,29.454729554105217,CWM_diet_scav,protected_area,logvalue ~ year_scaled * protected_area + (year_scaled|study_id/rarefyID),NA,0.8019700464981387,NA,0.9999999999992204
group_slope,protected_area,TRUE,-0.11408352663653626,0.17214145599433192,NA,49.89202240624941,CWM_diet_scav,protected_area,logvalue ~ year_scaled * protected_area + (year_scaled|study_id/rarefyID),NA,0.5105528938882711,NA,0.8705867371017425
contrast,protected_area,FALSE - TRUE,0.1334468390904791,0.1883796667383043,0.7083930097183073,45.32741683537192,CWM_diet_scav,protected_area,logvalue ~ year_scaled * protected_area + (year_scaled|study_id/rarefyID),NA,0.4823285537243528,NA,0.8412224883235486
fixed,NA,(Intercept),1.4220667497643296,0.2498106943904958,5.692577546505683,34.98778826932572,CWM_diet_vfish,base,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
fixed,NA,year_scaled,0.09722439472185901,0.011234385693707431,8.654179887763336,21.430548995299336,CWM_diet_vfish,base,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,1.9359765106157273e-8,NA,7.65891195175295e-7
ran_pars,rarefyID:study_id,sd__(Intercept),0.45579179306246737,NA,NA,NA,CWM_diet_vfish,base,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,0.33709005940028913,NA,NA,NA,CWM_diet_vfish,base,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA,NA,NA
